"","ccode","year","ID","Nu_means","Nu_lower_80","Nu_upper_80","Nu_lower_95","Nu_upper_95","ura_i","metal_i","chemi_i","nitric_i","elect_i","nuke_i","explo_i","Non_HWR","HWR","test","reprocess","enrichment","submarines","explore","pursue","possession","Nu_infrastructure","Infrastructure_lower80","Infrastructure_upper80","Infrastructure_lower95","Infrastructure_upper95"
"4246",520,1985,5201985,-0.641168599,-1.140912619,-0.203464304,-1.527067293,-0.02499064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.613098368418364,-1.1480113061546,-0.137793735539578,-1.52635352348704,0.042164535652676
"4247",520,1986,5201986,-0.653298247,-1.187170129,-0.199834244,-1.629205452,-0.01587428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.614934867690756,-1.13537735428757,-0.154690278926148,-1.54484925590102,0.0348767464147165
"4248",520,1987,5201987,-0.652389833,-1.182232879,-0.178046929,-1.555218701,0.00777111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.615590960341411,-1.14503422063909,-0.141486391736803,-1.54569310512215,0.0313065409659082
"4249",520,1988,5201988,-0.646206555,-1.149516385,-0.178825118,-1.586687302,-0.005279069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.607683366500461,-1.11873089138155,-0.153073827344047,-1.51957379438604,0.0206436707136216
"4250",520,1989,5201989,-0.646325932,-1.17971191,-0.180797104,-1.580097495,0.010740547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.62309308174784,-1.14362810313186,-0.147287804355476,-1.52498649684418,0.0105645151078941
"4251",520,1990,5201990,-0.644461682,-1.171985273,-0.181401838,-1.564898683,0.002805728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.615157505086526,-1.12778050199144,-0.158605480911583,-1.51278135536971,0.00963392266535517
"4252",520,1991,5201991,-0.643538313,-1.153450334,-0.192915194,-1.515305386,-0.013990421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.615578172845148,-1.16130232743277,-0.131593979363366,-1.55184539977879,0.0372437956016045
"4253",520,1992,5201992,-0.637476496,-1.145478548,-0.190724346,-1.541342924,-0.020223957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.608448121367706,-1.13141985939083,-0.138972820180947,-1.51550080086412,0.0257288264560839
"4254",520,1993,5201993,-0.648673983,-1.164952647,-0.191075198,-1.586010918,-0.020015507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.616292071086929,-1.13491664441853,-0.152663840352779,-1.54110903710652,0.0205443706447367
"4255",520,1994,5201994,-0.638117133,-1.157384147,-0.182193104,-1.562110289,-0.007904654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.615021440094236,-1.1130287598656,-0.142441703441009,-1.51225463387219,0.0233613035062748
"4256",520,1995,5201995,-0.641186153,-1.15100081,-0.195559009,-1.533189943,-0.002177973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.610575568616602,-1.12957085128999,-0.142721801307827,-1.50616405855029,0.0313063697984191
"4257",520,1996,5201996,-0.6453698,-1.159061571,-0.18860939,-1.552298579,-0.002745785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.615526419805112,-1.15582213412386,-0.154724478352514,-1.55515510374099,0.0271009709586563
"4258",520,1997,5201997,-0.638852527,-1.151439329,-0.193843235,-1.512729929,-0.011778247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60930081370627,-1.13727897912007,-0.138517172664779,-1.48738043945927,0.0339376473185547
"4259",520,1998,5201998,-0.641621873,-1.166266269,-0.175625707,-1.543772829,0.012879003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.618809722470756,-1.14581189183159,-0.143747095192673,-1.54203134831451,0.029813054784728
"4260",520,1999,5201999,-0.650105205,-1.159136831,-0.200700651,-1.551305217,-0.017188479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.616818793364281,-1.14403161244923,-0.13660529221164,-1.58449983211421,0.0387833674687892
"4261",520,2000,5202000,-0.647105405,-1.171679433,-0.190464981,-1.573411517,-0.006949524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.61959088015943,-1.15059202199608,-0.154538413115142,-1.5658516754859,0.0211293407996863
"4262",520,2001,5202001,-0.643165717,-1.16803445,-0.187482823,-1.563494106,0.004504683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.605013936926182,-1.12562916348171,-0.145980877556888,-1.48406246765453,0.0181792155108424
"4263",522,1977,5221977,-1.093051233,-1.858497508,-0.438442761,-2.413835236,-0.205416751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08436041622176,-1.89063258285822,-0.396484806538362,-2.46407009750736,-0.153372471017794
"4264",522,1978,5221978,-1.09943609,-1.877368019,-0.441292505,-2.453584206,-0.21789696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08020806345096,-1.8682065426496,-0.414466928407953,-2.42331085827405,-0.202774801325381
"4265",522,1979,5221979,-1.102962955,-1.879904112,-0.442022892,-2.42245308,-0.21385776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09013499451076,-1.88556493151719,-0.410934089628561,-2.42706873474728,-0.183640877370848
"4266",522,1980,5221980,-1.093953493,-1.866688959,-0.439966832,-2.418683084,-0.210015141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0964066750176,-1.89914091939105,-0.394628037190147,-2.48272506353706,-0.161424128890667
"4267",522,1981,5221981,-1.097526457,-1.872259218,-0.451171363,-2.393785589,-0.233265432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08103372762651,-1.86466228712983,-0.415635437532218,-2.45195939887474,-0.184693735147086
"4268",522,1982,5221982,-1.099360635,-1.900193375,-0.431482064,-2.455586935,-0.206135009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0757579489986,-1.87770227867881,-0.4110774867927,-2.40255233472572,-0.167997516067244
"4269",522,1983,5221983,-1.093205474,-1.88558498,-0.438129057,-2.407437138,-0.226548446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08071726777676,-1.87962396453641,-0.412051023545162,-2.4436110866161,-0.167729231098184
"4270",522,1984,5221984,-1.090880734,-1.867072451,-0.440968952,-2.399673982,-0.220681533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08245879720851,-1.86897197551133,-0.407458954061918,-2.40706291363728,-0.177791903515408
"4271",522,1985,5221985,-1.100625313,-1.871863333,-0.451516804,-2.445444961,-0.211786213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07954311523399,-1.88186242012767,-0.41827084162579,-2.42022722871188,-0.171392451853043
"4272",522,1986,5221986,-1.10943409,-1.90461311,-0.437304124,-2.454153701,-0.200552498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08782367174321,-1.89241461839829,-0.396204145230448,-2.46664909173457,-0.155861288762612
"4273",522,1987,5221987,-1.099383832,-1.900383275,-0.421374408,-2.482746764,-0.200401795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09221949711402,-1.90331654384539,-0.398646743370656,-2.44445595411085,-0.167823552604675
"4274",522,1988,5221988,-1.095764572,-1.858506011,-0.447978891,-2.403277999,-0.214987401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08977501461117,-1.86623194329827,-0.42303486035631,-2.43000340364199,-0.201179732992041
"4275",522,1989,5221989,-1.096110507,-1.870871097,-0.438334418,-2.461008602,-0.212027788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08227462973607,-1.86987644216053,-0.408495472897963,-2.44133853355134,-0.156790855505766
"4276",522,1990,5221990,-1.095833545,-1.875747645,-0.436561763,-2.404929234,-0.209013861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08245536175276,-1.86988158936419,-0.421106275202886,-2.41130837387017,-0.177427334041868
"4277",522,1991,5221991,-1.102497721,-1.882044655,-0.449421586,-2.412485741,-0.205695769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09298786163161,-1.90448288033589,-0.391784114754477,-2.43430057898418,-0.162112657976193
"4278",522,1992,5221992,-1.095674569,-1.85070084,-0.43363207,-2.410379047,-0.206123303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07151593396303,-1.82769547914046,-0.414845648758451,-2.35615538092988,-0.178797278811592
"4279",522,1993,5221993,-1.086728117,-1.857850643,-0.427983594,-2.444136587,-0.195445089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06601275963341,-1.82391059563702,-0.412123911704696,-2.35863899227672,-0.191989607205782
"4280",522,1994,5221994,-1.086051174,-1.866436884,-0.451979259,-2.399258506,-0.2178614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07714026233519,-1.85765356322284,-0.4126987437672,-2.42317331693023,-0.168051515001949
"4281",522,1995,5221995,-1.107113328,-1.890081804,-0.435208843,-2.429118683,-0.207615709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08118374601346,-1.8748539749284,-0.414028366105549,-2.39546430370101,-0.168646148596058
"4282",522,1996,5221996,-1.100080554,-1.907942055,-0.437366047,-2.465651621,-0.209699699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07232963870522,-1.85696904656327,-0.422092582161981,-2.39367200832443,-0.195698848214665
"4283",522,1997,5221997,-1.088967789,-1.853430315,-0.455893177,-2.457191696,-0.218000753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07133602959367,-1.87242268352358,-0.407484756462235,-2.38620542979182,-0.156538040051414
"4284",522,1998,5221998,-1.087543555,-1.853519969,-0.426722262,-2.452922522,-0.195663778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.091069979632,-1.88233242534395,-0.428678103898775,-2.41363074983599,-0.187330824433803
"4285",522,1999,5221999,-1.103806204,-1.888807585,-0.433822626,-2.444870192,-0.206644362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08513319717862,-1.87509555371946,-0.414293556002951,-2.39175812061611,-0.168660503423724
"4286",522,2000,5222000,-1.099796248,-1.893652778,-0.443492297,-2.470478737,-0.221136022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08606727470631,-1.86518381279533,-0.407253761460386,-2.38827368253004,-0.173972073652782
"4287",522,2001,5222001,-1.088390144,-1.844247289,-0.44726005,-2.414627179,-0.202001041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09002369985451,-1.91705282358987,-0.399160555670795,-2.48509025019062,-0.159878465758147
"4324",530,1941,5301941,-1.095603243,-1.900294092,-0.435682366,-2.423663423,-0.210495107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09159840725237,-1.89013775143466,-0.412288511733679,-2.44222966382661,-0.166856162505098
"4325",530,1942,5301942,-1.094818844,-1.882150502,-0.448839704,-2.428252499,-0.210588551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08359972181776,-1.88700030374621,-0.399871291854727,-2.49508297326331,-0.158289260873435
"4326",530,1943,5301943,-1.106981549,-1.905322447,-0.435471732,-2.463452869,-0.207333265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07727006493706,-1.85451116073488,-0.423416483503879,-2.43916465148997,-0.20157860182329
"4327",530,1944,5301944,-1.09628779,-1.894142459,-0.427369594,-2.434851551,-0.199854152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07634049681504,-1.85232467931629,-0.42759487338334,-2.38736656533619,-0.182703878967692
"4328",530,1945,5301945,-1.103229489,-1.899664563,-0.436657977,-2.467231156,-0.187430379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09482263287973,-1.89214734062212,-0.422006148437403,-2.46161199567107,-0.170578054590298
"4329",530,1946,5301946,-1.084059145,-1.845139351,-0.442512415,-2.438794418,-0.214169024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08835323900179,-1.8775455061924,-0.400998771841601,-2.47205603762101,-0.181439797204945
"4330",530,1947,5301947,-1.104869848,-1.91454948,-0.427077795,-2.440192428,-0.193173203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07332145654398,-1.85800910952609,-0.403795250455698,-2.40122140587121,-0.1747576930027
"4331",530,1948,5301948,-1.095648547,-1.864963407,-0.430207361,-2.460129702,-0.214237839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08411850628171,-1.86889565330362,-0.412195176460739,-2.38843894447848,-0.1766324949755
"4332",530,1949,5301949,-1.094555111,-1.868471621,-0.428823359,-2.397389704,-0.217927301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08663821633155,-1.8651961777648,-0.409675652341828,-2.41113210741386,-0.203083525907689
"4333",530,1950,5301950,-1.094104749,-1.85490052,-0.44789665,-2.398203215,-0.211754478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07609910124389,-1.88558979681915,-0.420667905317126,-2.41272237154959,-0.175009580792059
"4334",530,1951,5301951,-1.087977324,-1.863779624,-0.444283509,-2.415308167,-0.213679315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07665028384743,-1.88451206351319,-0.408373578660332,-2.38947061627506,-0.169830144174269
"4335",530,1952,5301952,-1.106876763,-1.886258984,-0.436958503,-2.437688712,-0.204050269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08252669566432,-1.85486257017,-0.421162308431379,-2.40538710126713,-0.193174950232355
"4336",530,1953,5301953,-1.101430394,-1.873199592,-0.431912312,-2.496200967,-0.202153941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07604821565146,-1.86679534634845,-0.410903860728967,-2.38580865101482,-0.158668927162447
"4337",530,1954,5301954,-1.100548481,-1.868324543,-0.442156881,-2.418544945,-0.221300559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07537296590962,-1.87280294892866,-0.397569001694935,-2.43135548375765,-0.160311065295375
"4338",530,1955,5301955,-1.10596093,-1.89827504,-0.442293556,-2.44677111,-0.210709771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07370090572059,-1.85784993188548,-0.421008689174471,-2.39390595182744,-0.179153583464809
"4339",530,1956,5301956,-1.108860939,-1.917469561,-0.436486283,-2.437623097,-0.203716045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0833974457753,-1.89352154728968,-0.405497709370277,-2.40494546939175,-0.172976438218899
"4340",530,1957,5301957,-1.093434841,-1.851125074,-0.434769409,-2.388321664,-0.216297916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09382170191092,-1.90133397573858,-0.422532834135428,-2.52909017989371,-0.17211575998942
"4341",530,1958,5301958,-1.100981474,-1.872518813,-0.448328411,-2.421478909,-0.216661593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0915737899015,-1.89253547595343,-0.405301054589726,-2.46523208640386,-0.153366185956126
"4342",530,1959,5301959,-1.115347796,-1.913066601,-0.435224165,-2.468814037,-0.201069508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08788554211167,-1.85744881970365,-0.425647799874272,-2.4050017719436,-0.191377882652738
"4343",530,1960,5301960,-1.100230784,-1.889071165,-0.447461821,-2.443876621,-0.211845194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08655008015474,-1.86960887167281,-0.418155644001699,-2.44326229821492,-0.175414411373304
"4344",530,1961,5301961,-1.095079032,-1.900718825,-0.432032876,-2.452341662,-0.21466782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09584683071128,-1.90496767933636,-0.401618475203946,-2.47104631721164,-0.174428748664894
"4345",530,1962,5301962,-1.113917411,-1.913403756,-0.434625777,-2.47432417,-0.229777226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0857715519991,-1.87219929042854,-0.415229805323879,-2.4289909152694,-0.170055598348126
"4346",530,1963,5301963,-1.100810893,-1.868940336,-0.443341095,-2.415154171,-0.209794364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08953559210521,-1.87557813348439,-0.408697352115329,-2.46839440503287,-0.15503434876441
"4347",530,1964,5301964,-1.086478977,-1.832677055,-0.442842627,-2.412300323,-0.229211132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0829251996988,-1.85830607693679,-0.398613983337521,-2.43471881299755,-0.164430299030476
"4348",530,1965,5301965,-1.103016252,-1.888476997,-0.443582166,-2.42215325,-0.204690118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07164192247982,-1.86510428511626,-0.415012431835336,-2.41860948903869,-0.159778494589454
"4349",530,1966,5301966,-1.096814801,-1.862773658,-0.431664869,-2.47889103,-0.193392757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.086325865269,-1.88327726748674,-0.407404390114569,-2.39927442742253,-0.177326072815555
"4350",530,1967,5301967,-1.094326429,-1.855093289,-0.447587049,-2.420030344,-0.206159055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07791385208037,-1.86395911412787,-0.41888386723969,-2.40443335774065,-0.173004314650835
"4351",530,1968,5301968,-1.08912698,-1.858211589,-0.431367423,-2.385655489,-0.20583725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07146850610808,-1.85806241541357,-0.411857659784159,-2.35266535680142,-0.179354234771337
"4352",530,1969,5301969,-1.103460987,-1.883812088,-0.431445378,-2.433307895,-0.200517537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08839884188564,-1.86781353663403,-0.431919871198315,-2.41133244012684,-0.193022719961964
"4353",530,1970,5301970,-1.108292816,-1.912602312,-0.426891073,-2.526270433,-0.20397038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08093494641766,-1.88677165777978,-0.40919035119136,-2.4716115554581,-0.15281056657214
"4354",530,1971,5301971,-0.323279569,-0.705941578,0.027305558,-0.941807738,0.183785358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.301289842774349,-0.669928442045903,0.0370036098322547,-0.951928926975296,0.141156730328634
"4355",530,1972,5301972,-0.317447688,-0.701270218,0.036455575,-0.945443036,0.190867797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.306445197409684,-0.678240959772491,0.0334574581666039,-0.945318198953845,0.134858526322296
"4356",530,1973,5301973,-0.31769349,-0.690109124,0.030308204,-0.938597314,0.186321853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.301835801693743,-0.681455591576919,0.0393879352768691,-0.936998696587916,0.137387867183736
"4357",530,1974,5301974,-0.322789388,-0.690589517,0.026278482,-0.960810883,0.187558387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.308441506328971,-0.695128864154135,0.0399171507910605,-0.959815143030523,0.146715749306903
"4358",530,1975,5301975,-0.3196583,-0.696372667,0.036072909,-0.968055057,0.184686509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.308378811515382,-0.699437963229392,0.0467275051393166,-0.960683061752036,0.152734319732182
"4359",530,1976,5301976,-0.3170569,-0.681294368,0.021138827,-0.938320663,0.170732113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.305347399701675,-0.688423393406852,0.0376410033667233,-0.925930323963501,0.141788032969247
"4360",530,1977,5301977,-0.317266618,-0.681312952,0.023180453,-0.908074465,0.178109646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.302655167817281,-0.675346024824819,0.0392165823411881,-0.928344179381837,0.140177773624976
"4361",530,1978,5301978,-0.31924228,-0.692621743,0.029841,-0.952877692,0.182952839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.304343517848147,-0.694118112609202,0.0417513318656608,-0.940346820132687,0.147017275273499
"4362",530,1979,5301979,-0.318152713,-0.683990332,0.023106894,-0.928310651,0.16293848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.304071053319838,-0.68676761300048,0.0399999189254305,-0.950420120758565,0.142095521061448
"4363",530,1980,5301980,-0.321425422,-0.694045197,0.029189285,-0.952172184,0.183545823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.306807624870154,-0.686810446062588,0.0410777933808685,-0.947306816228826,0.13457316840538
"4364",530,1981,5301981,-0.31834252,-0.695565039,0.028752584,-0.944687179,0.189087346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.30782510953311,-0.692836904098305,0.0371160200523737,-0.965247806167424,0.148845788619042
"4365",530,1982,5301982,-0.319258081,-0.703923072,0.03000729,-0.947400104,0.183438077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.310950184649672,-0.698912379715021,0.0442894218753207,-0.969923895975243,0.147183742557871
"4366",530,1983,5301983,-0.313874531,-0.682791572,0.026289604,-0.9317128,0.176043667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.305029353622788,-0.685878257506897,0.0412267245709809,-0.954754742317908,0.144022107207124
"4367",530,1984,5301984,-0.320959098,-0.685940316,0.02568981,-0.942318997,0.182017679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.305393146640578,-0.693570456233731,0.0364684634224943,-0.95925670589633,0.13943384950162
"4368",530,1985,5301985,-0.323699802,-0.701534427,0.02737838,-0.956854987,0.17409033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.303693114044064,-0.683250829912705,0.0322266325325493,-0.953182688692603,0.136430516214308
"4369",530,1986,5301986,-0.323219839,-0.702984173,0.030125689,-0.956004241,0.187884213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.30667811382502,-0.695687929319659,0.0354746467003461,-0.949062482779339,0.142060597287441
"4370",530,1987,5301987,-0.317422864,-0.687120726,0.022237998,-0.955384971,0.175682582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.309975945175527,-0.693410348101151,0.0401751050782698,-0.95557076157007,0.144035838149809
"4371",530,1988,5301988,-0.316441016,-0.686316803,0.02813131,-0.938817751,0.169489001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.305171848275498,-0.684021459377476,0.0415855202535165,-0.944904153669471,0.146369955095182
"4372",530,1989,5301989,-0.321342313,-0.701184676,0.027780603,-0.933294284,0.174617528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.307262064742196,-0.687307496530848,0.026034183150201,-0.924027949822074,0.137270772664297
"4373",530,1990,5301990,-0.319775778,-0.704323758,0.033450455,-0.948827256,0.190888589,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.300055807711562,-0.6742037884553,0.0339665326136416,-0.934667094674554,0.139779984110231
"4374",530,1991,5301991,-0.320941011,-0.701725762,0.034136381,-0.93539895,0.176122916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.306570991625471,-0.688537987948825,0.0369248673612559,-0.947400464867435,0.147428470741862
"4375",530,1992,5301992,-0.320822886,-0.711592784,0.036810487,-0.958554609,0.194162333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.31287427027666,-0.713542595924016,0.043007246957704,-0.973481387738364,0.144476306481646
"4376",530,1993,5301993,-0.318205,-0.689290216,0.026902486,-0.941535584,0.17556563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.304760599385664,-0.682099196059796,0.0344314400623407,-0.968745826925387,0.13829151827687
"4377",530,1994,5301994,-0.317775392,-0.700731675,0.034024673,-0.964768068,0.188460243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.306773391660881,-0.694774729834571,0.0368807005688864,-0.951796603074774,0.149442829953141
"4378",530,1995,5301995,-0.323129821,-0.697624042,0.02872448,-0.967836471,0.181130641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.304039629873366,-0.687379410175089,0.0412702138585454,-0.949496410405321,0.142928190129585
"4379",530,1996,5301996,-0.320237552,-0.701647986,0.031921268,-0.947111882,0.173481197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.304168506206176,-0.684810083261172,0.0329871430892531,-0.925070369849799,0.139914238402957
"4380",530,1997,5301997,-0.320193339,-0.699384596,0.026625267,-0.969728621,0.171870596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.304422517313147,-0.682687955674455,0.0371600950373645,-0.923219430297412,0.140239312611999
"4381",530,1998,5301998,-0.320489748,-0.704018146,0.038968805,-0.954391244,0.189128926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.307588118493297,-0.689989942401019,0.0363735536075419,-0.939211866004064,0.136314833691308
"4382",530,1999,5301999,-0.324381789,-0.709258985,0.029589604,-0.975114028,0.173754537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.310337482388043,-0.701018906222603,0.0404210502120737,-0.988941508806739,0.144607087580132
"4383",530,2000,5302000,-0.316235173,-0.685928205,0.025499761,-0.931123171,0.17683396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.301909451011314,-0.672716315334544,0.0362358448850029,-0.941420284770598,0.141387840232155
"4384",530,2001,5302001,-0.318106119,-0.692416119,0.032939037,-0.96847588,0.188040271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.306660052420403,-0.693755141085822,0.0370467161357538,-0.949794256046472,0.135734139348331
"4385",531,1993,5311993,-1.110004969,-1.920203926,-0.430378064,-2.497265292,-0.19155339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08302467369438,-1.89453152480225,-0.400613449761075,-2.39282031161061,-0.162484012091101
"4386",531,1994,5311994,-1.097581231,-1.893980175,-0.447943204,-2.445033562,-0.218162757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08821915305419,-1.89107795025639,-0.406475589643266,-2.43219099313841,-0.165277614441148
"4387",531,1995,5311995,-1.102838446,-1.862037472,-0.450411493,-2.394191348,-0.226535776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08089950466477,-1.87866470285508,-0.386914359512333,-2.41116926970245,-0.163697445934437
"4388",531,1996,5311996,-1.104264552,-1.879152587,-0.436934429,-2.440261831,-0.196820301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08058158895624,-1.83710951059557,-0.417306434875723,-2.41407807498158,-0.181961452082319
"4389",531,1997,5311997,-0.386009019,-0.792229146,-0.011743219,-1.06277015,0.147219244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337830072619278,-0.732808480235712,0.0209003632479018,-1.00846281643504,0.137200320395538
"4390",531,1998,5311998,-0.380307784,-0.77426853,-0.015310944,-1.057303691,0.141619435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341681113622944,-0.729634066351063,0.0189460640555964,-1.02799937776652,0.128116826759496
"4391",531,1999,5311999,-0.379297237,-0.78022991,-0.003443703,-1.055639333,0.162100953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338930599436044,-0.725667483923748,0.0261364019128296,-0.98895782609469,0.129775106876543
"4392",531,2000,5312000,-0.383804732,-0.782137162,-0.011077375,-1.055708776,0.141687275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341348213172816,-0.740580123581692,0.0267790577371531,-1.03074138740617,0.132092688431739
